Series;Time;Value
Dal YP;2017-10-13T12:24:00.000Z;3314
Dal YP;2017-10-13T12:25:00.000Z;3542
Dal YP;2017-10-13T12:26:00.000Z;4064
Dal YP;2017-10-13T12:27:00.000Z;3623
Dal YP;2017-10-13T12:28:00.000Z;3580
Dal YP;2017-10-13T12:29:00.000Z;3529
Dal YP;2017-10-13T12:30:00.000Z;3960
Dal YP;2017-10-13T12:31:00.000Z;3927
Dal YP;2017-10-13T12:32:00.000Z;3690
Dal YP;2017-10-13T12:33:00.000Z;3130
Dal YP;2017-10-13T12:34:00.000Z;3230
Dal YP;2017-10-13T12:35:00.000Z;3822
Dal YP;2017-10-13T12:36:00.000Z;3062
Dal YP;2017-10-13T12:37:00.000Z;3375
Dal YP;2017-10-13T12:38:00.000Z;3500
Dal YP;2017-10-13T12:39:00.000Z;3488
Dal YP;2017-10-13T12:40:00.000Z;3681
Dal YP;2017-10-13T12:41:00.000Z;3345
Dal YP;2017-10-13T12:42:00.000Z;3736
Dal YP;2017-10-13T12:43:00.000Z;3926
Dal YP;2017-10-13T12:44:00.000Z;4170
Dal YP;2017-10-13T12:45:00.000Z;3600
Dal YP;2017-10-13T12:46:00.000Z;3814
Dal YP;2017-10-13T12:47:00.000Z;4537
Dal YP;2017-10-13T12:48:00.000Z;3937
Dal YP;2017-10-13T12:49:00.000Z;4450
Dal YP;2017-10-13T12:50:00.000Z;4316
Dal YP;2017-10-13T12:51:00.000Z;3848
Dal YP;2017-10-13T12:52:00.000Z;4033
Dal YP;2017-10-13T12:53:00.000Z;4452
Dal YP;2017-10-13T12:54:00.000Z;3889
Dal YP;2017-10-13T12:55:00.000Z;4893
Dal YP;2017-10-13T12:56:00.000Z;4203
Dal YP;2017-10-13T12:57:00.000Z;5158
Dal YP;2017-10-13T12:58:00.000Z;4682
Dal YP;2017-10-13T12:59:00.000Z;5102
Dal YP;2017-10-13T13:00:00.000Z;4349
Dal YP;2017-10-13T13:01:00.000Z;4502
Dal YP;2017-10-13T13:02:00.000Z;5007
Dal YP;2017-10-13T13:03:00.000Z;4461
Dal YP;2017-10-13T13:04:00.000Z;4597
Dal YP;2017-10-13T13:05:00.000Z;4125
Dal YP;2017-10-13T13:06:00.000Z;4297
Dal YP;2017-10-13T13:07:00.000Z;4113
Dal YP;2017-10-13T13:08:00.000Z;4080
Dal YP;2017-10-13T13:09:00.000Z;4464
Dal YP;2017-10-13T13:10:00.000Z;4734
Dal YP;2017-10-13T13:11:00.000Z;4450
Dal YP;2017-10-13T13:12:00.000Z;4890
Dal YP;2017-10-13T13:13:00.000Z;4264
Dal YP;2017-10-13T13:14:00.000Z;4544
Dal YP;2017-10-13T13:15:00.000Z;4777
Dal YP;2017-10-13T13:16:00.000Z;4192
Dal YP;2017-10-13T13:17:00.000Z;4999
Dal YP;2017-10-13T13:18:00.000Z;4136
Dal YP;2017-10-13T13:19:00.000Z;4746
Dal YP;2017-10-13T13:20:00.000Z;4788
Dal YP;2017-10-13T13:21:00.000Z;5072
Dal YP;2017-10-13T13:22:00.000Z;4986
Dal YP;2017-10-13T13:23:00.000Z;5390
Dal YP;2017-10-13T13:24:00.000Z;4952
Dal YP;2017-10-13T13:25:00.000Z;5130
Dal YP;2017-10-13T13:26:00.000Z;4934
Dal YP;2017-10-13T13:27:00.000Z;4992
Dal YP;2017-10-13T13:28:00.000Z;4806
Dal YP;2017-10-13T13:29:00.000Z;5033
Dal YP;2017-10-13T13:30:00.000Z;4625
Dal YP;2017-10-13T13:31:00.000Z;4727
Dal YP;2017-10-13T13:32:00.000Z;5478
Dal YP;2017-10-13T13:34:00.000Z;4894
Dal YP;2017-10-13T13:35:00.000Z;4903
Dal YP;2017-10-13T13:36:00.000Z;4887
Dal YP;2017-10-13T13:37:00.000Z;4613
Dal YP;2017-10-13T13:38:00.000Z;4997
Dal YP;2017-10-13T13:39:00.000Z;4816
Dal YP;2017-10-13T13:40:00.000Z;4860
Dal YP;2017-10-13T13:41:00.000Z;4810
Dal YP;2017-10-13T13:42:00.000Z;5049
Dal YP;2017-10-13T13:43:00.000Z;5609
Dal YP;2017-10-13T13:44:00.000Z;4656
Dal YP;2017-10-13T13:45:00.000Z;4884
Dal YP;2017-10-13T13:46:00.000Z;4255
Dal YP;2017-10-13T13:47:00.000Z;4216
Dal YP;2017-10-13T13:48:00.000Z;5055
Dal YP;2017-10-13T13:49:00.000Z;5002
Dal YP;2017-10-13T13:50:00.000Z;4225
Dal YP;2017-10-13T13:51:00.000Z;5252
Dal YP;2017-10-13T13:52:00.000Z;5239
Dal YP;2017-10-13T13:53:00.000Z;5374
Dal YP;2017-10-13T13:54:00.000Z;5501
Dal YP;2017-10-13T13:55:00.000Z;5324
Dal YP;2017-10-13T13:56:00.000Z;5183
Dal YP;2017-10-13T13:57:00.000Z;4930
Dal YP;2017-10-13T13:58:00.000Z;5730
Dal YP;2017-10-13T13:59:00.000Z;4884
Dal YP;2017-10-13T14:00:00.000Z;5099
Dal YP;2017-10-13T14:01:00.000Z;5059
Dal YP;2017-10-13T14:02:00.000Z;4267
Dal YP;2017-10-13T14:03:00.000Z;5261
Dal YP;2017-10-13T14:04:00.000Z;5496
Dal YP;2017-10-13T14:05:00.000Z;4898
Dal YP;2017-10-13T14:06:00.000Z;5487
Dal YP;2017-10-13T14:07:00.000Z;5280
Dal YP;2017-10-13T14:08:00.000Z;5298
Dal YP;2017-10-13T14:09:00.000Z;4414
Dal YP;2017-10-13T14:10:00.000Z;5120
Dal YP;2017-10-13T14:11:00.000Z;4941
Dal YP;2017-10-13T14:12:00.000Z;5152
Dal YP;2017-10-13T14:13:00.000Z;5282
Dal YP;2017-10-13T14:14:00.000Z;4929
Dal YP;2017-10-13T14:15:00.000Z;5107
Dal YP;2017-10-13T14:16:00.000Z;5318
Dal YP;2017-10-13T14:17:00.000Z;6113
Dal YP;2017-10-13T14:18:00.000Z;6247
Dal YP;2017-10-13T14:19:00.000Z;5253
Dal YP;2017-10-13T14:20:00.000Z;5474
Dal YP;2017-10-13T14:21:00.000Z;6290
Dal YP;2017-10-13T14:22:00.000Z;4893
Dal YP;2017-10-13T14:23:00.000Z;5033
Dal YP;2017-10-13T14:24:00.000Z;5363
Dal YP;2017-10-13T14:25:00.000Z;5304
Dal YP;2017-10-13T14:26:00.000Z;5728
Dal YP;2017-10-13T14:27:00.000Z;5699
Dal YP;2017-10-13T14:28:00.000Z;5710
Dal YP;2017-10-13T14:29:00.000Z;5787
Dal YP;2017-10-13T14:30:00.000Z;4841
Dal YP;2017-10-13T14:31:00.000Z;4651
Dal YP;2017-10-13T14:32:00.000Z;5209
Dal YP;2017-10-13T14:33:00.000Z;5989
Dal YP;2017-10-13T14:34:00.000Z;5207
Dal YP;2017-10-13T14:35:00.000Z;5327
Dal YP;2017-10-13T14:36:00.000Z;5420
Dal YP;2017-10-13T14:37:00.000Z;5110
Dal YP;2017-10-13T14:38:00.000Z;5662
Dal YP;2017-10-13T14:39:00.000Z;5657
Dal YP;2017-10-13T14:40:00.000Z;4954
Dal YP;2017-10-13T14:41:00.000Z;5425
Dal YP;2017-10-13T14:42:00.000Z;5812
Dal YP;2017-10-13T14:43:00.000Z;5932
Dal YP;2017-10-13T14:44:00.000Z;5555
Dal YP;2017-10-13T14:45:00.000Z;5407
Dal YP;2017-10-13T14:46:00.000Z;5194
Dal YP;2017-10-13T14:47:00.000Z;5497
Dal YP;2017-10-13T14:48:00.000Z;5801
Dal YP;2017-10-13T14:49:00.000Z;5405
Dal YP;2017-10-13T14:50:00.000Z;5518
Dal YP;2017-10-13T14:51:00.000Z;6011
Dal YP;2017-10-13T14:52:00.000Z;5826
Dal YP;2017-10-13T14:53:00.000Z;5922
Dal YP;2017-10-13T14:54:00.000Z;5846
Dal YP;2017-10-13T14:55:00.000Z;5935
Dal YP;2017-10-13T14:56:00.000Z;5237
Dal YP;2017-10-13T14:57:00.000Z;6034
Dal YP;2017-10-13T14:58:00.000Z;5455
Dal YP;2017-10-13T14:59:00.000Z;6029
Dal YP;2017-10-13T15:00:00.000Z;5966
Dal YP;2017-10-13T15:01:00.000Z;6143
Dal YP;2017-10-13T15:02:00.000Z;5636
Dal YP;2017-10-13T15:03:00.000Z;5672
Dal YP;2017-10-13T15:04:00.000Z;5906
Dal YP;2017-10-13T15:05:00.000Z;5920
Dal YP;2017-10-13T15:06:00.000Z;5913
Dal YP;2017-10-13T15:07:00.000Z;6119
Dal YP;2017-10-13T15:08:00.000Z;5985
Dal YP;2017-10-13T15:09:00.000Z;5263
Dal YP;2017-10-13T15:10:00.000Z;5789
Dal YP;2017-10-13T15:11:00.000Z;5450
Dal YP;2017-10-13T15:12:00.000Z;5921
Dal YP;2017-10-13T15:13:00.000Z;5329
Dal YP;2017-10-13T15:14:00.000Z;5661
Dal YP;2017-10-13T15:15:00.000Z;5544
Dal YP;2017-10-13T15:16:00.000Z;5049
Dal YP;2017-10-13T15:17:00.000Z;5181
Dal YP;2017-10-13T15:18:00.000Z;5188
Dal YP;2017-10-13T15:19:00.000Z;5205
Dal YP;2017-10-13T15:20:00.000Z;5326
Dal YP;2017-10-13T15:21:00.000Z;4387
Dal YP;2017-10-13T15:22:00.000Z;5578
Dal YP;2017-10-13T15:23:00.000Z;4934
Dal YP;2017-10-13T15:24:00.000Z;4893
Dal YP;2017-10-13T15:25:00.000Z;5340
Dal YP;2017-10-13T15:26:00.000Z;4799
Dal YP;2017-10-13T15:27:00.000Z;4822
Dal YP;2017-10-13T15:28:00.000Z;5086
Dal YP;2017-10-13T15:29:00.000Z;6048
Dal YP;2017-10-13T15:30:00.000Z;5988
Dal YP;2017-10-13T15:31:00.000Z;5057
Dal YP;2017-10-13T15:32:00.000Z;5030
Dal YP;2017-10-13T15:33:00.000Z;5578
Dal YP;2017-10-13T15:34:00.000Z;4757
Dal YP;2017-10-13T15:35:00.000Z;4980
Dal YP;2017-10-13T15:36:00.000Z;5507
Dal YP;2017-10-13T15:37:00.000Z;4865
Dal YP;2017-10-13T15:38:00.000Z;5394
Dal YP;2017-10-13T15:39:00.000Z;5067
Dal YP;2017-10-13T15:40:00.000Z;5765
Dal YP;2017-10-13T15:41:00.000Z;4869
Dal YP;2017-10-13T15:42:00.000Z;5154
Dal YP;2017-10-13T15:43:00.000Z;4716
Dal YP;2017-10-13T15:44:00.000Z;4304
Dal YP;2017-10-13T15:45:00.000Z;4678
Dal YP;2017-10-13T15:46:00.000Z;4347
Dal YP;2017-10-13T15:47:00.000Z;4747
Dal YP;2017-10-13T15:48:00.000Z;4175
Dal YP;2017-10-13T15:49:00.000Z;4912
Dal YP;2017-10-13T15:50:00.000Z;4980
Dal YP;2017-10-13T15:51:00.000Z;4859
Dal YP;2017-10-13T15:52:00.000Z;5565
Dal YP;2017-10-13T15:53:00.000Z;4985
Dal YP;2017-10-13T15:54:00.000Z;4057
Dal YP;2017-10-13T15:55:00.000Z;5122
Dal YP;2017-10-13T15:56:00.000Z;4315
Dal YP;2017-10-13T15:57:00.000Z;4572
Dal YP;2017-10-13T15:58:00.000Z;5105
Dal YP;2017-10-13T15:59:00.000Z;4715
Dal YP;2017-10-13T16:00:00.000Z;5266
Dal YP;2017-10-13T16:01:00.000Z;4418
Dal YP;2017-10-13T16:02:00.000Z;4690
Dal YP;2017-10-13T16:03:00.000Z;4901
Dal YP;2017-10-13T16:04:00.000Z;5193
Dal YP;2017-10-13T16:05:00.000Z;5573
Dal YP;2017-10-13T16:06:00.000Z;4841
Dal YP;2017-10-13T16:07:00.000Z;6010
Dal YP;2017-10-13T16:08:00.000Z;5618
Dal YP;2017-10-13T16:09:00.000Z;4714
Dal YP;2017-10-13T16:10:00.000Z;5273
Dal YP;2017-10-13T16:11:00.000Z;5359
Dal YP;2017-10-13T16:12:00.000Z;5453
Dal YP;2017-10-13T16:13:00.000Z;5344
Dal YP;2017-10-13T16:14:00.000Z;5492
Dal YP;2017-10-13T16:15:00.000Z;5197
Dal YP;2017-10-13T16:16:00.000Z;4167
Dal YP;2017-10-13T16:17:00.000Z;5217
Dal YP;2017-10-13T16:18:00.000Z;4179
Dal YP;2017-10-13T16:19:00.000Z;4917
Dal YP;2017-10-13T16:20:00.000Z;4533
Dal YP;2017-10-13T16:21:00.000Z;5186
Dal YP;2017-10-13T16:22:00.000Z;5202
Dal YP;2017-10-13T16:23:00.000Z;5104
Dal YP;2017-10-13T16:24:00.000Z;4056
Dal YP;2017-10-13T16:25:00.000Z;4488
Dal YP;2017-10-13T16:26:00.000Z;4389
Dal YP;2017-10-13T16:27:00.000Z;4628
Dal YP;2017-10-13T16:28:00.000Z;4672
Dal YP;2017-10-13T16:29:00.000Z;4869
Dal YP;2017-10-13T16:30:00.000Z;4454
Dal YP;2017-10-13T16:31:00.000Z;4784
Dal YP;2017-10-13T16:32:00.000Z;5489
Dal YP;2017-10-13T16:33:00.000Z;4995
Dal YP;2017-10-13T16:34:00.000Z;4267
Dal YP;2017-10-13T16:35:00.000Z;4501
Dal YP;2017-10-13T16:36:00.000Z;4025
Dal YP;2017-10-13T16:37:00.000Z;4765
Dal YP;2017-10-13T16:38:00.000Z;4949
Dal YP;2017-10-13T16:39:00.000Z;4557
Dal YP;2017-10-13T16:40:00.000Z;4156
Dal YP;2017-10-13T16:41:00.000Z;4438
Dal YP;2017-10-13T16:42:00.000Z;5233
Dal YP;2017-10-13T16:43:00.000Z;5321
Dal YP;2017-10-13T16:44:00.000Z;5003
Dal YP;2017-10-13T16:45:00.000Z;4254
Dal YP;2017-10-13T16:46:00.000Z;5216
Dal YP;2017-10-13T16:47:00.000Z;4998
Dal YP;2017-10-13T16:48:00.000Z;4774
Dal YP;2017-10-13T16:49:00.000Z;5140
Dal YP;2017-10-13T16:50:00.000Z;5252
Dal YP;2017-10-13T16:51:00.000Z;4637
Dal YP;2017-10-13T16:52:00.000Z;5724
Dal YP;2017-10-13T16:53:00.000Z;4985
Dal YP;2017-10-13T16:54:00.000Z;4257
Dal YP;2017-10-13T16:55:00.000Z;4497
Dal YP;2017-10-13T16:56:00.000Z;4374
Dal YP;2017-10-13T16:57:00.000Z;5148
Dal YP;2017-10-13T16:58:00.000Z;4843
Dal YP;2017-10-13T16:59:00.000Z;4799
Dal YP;2017-10-13T17:00:00.000Z;5288
Dal YP;2017-10-13T17:01:00.000Z;5118
Dal YP;2017-10-13T17:02:00.000Z;4648
Dal YP;2017-10-13T17:03:00.000Z;4932
Dal YP;2017-10-13T17:04:00.000Z;4820
Dal YP;2017-10-13T17:05:00.000Z;6078
Dal YP;2017-10-13T17:06:00.000Z;4889
Dal YP;2017-10-13T17:07:00.000Z;5157
Dal YP;2017-10-13T17:08:00.000Z;4727
Dal YP;2017-10-13T17:09:00.000Z;4911
Dal YP;2017-10-13T17:10:00.000Z;5137
Dal YP;2017-10-13T17:11:00.000Z;4989
Dal YP;2017-10-13T17:12:00.000Z;5801
Dal YP;2017-10-13T17:13:00.000Z;5233
Dal YP;2017-10-13T17:14:00.000Z;5326
Dal YP;2017-10-13T17:15:00.000Z;5446
Dal YP;2017-10-13T17:16:00.000Z;5579
Dal YP;2017-10-13T17:17:00.000Z;6194
Dal YP;2017-10-13T17:18:00.000Z;4800
Dal YP;2017-10-13T17:19:00.000Z;4784
Dal YP;2017-10-13T17:20:00.000Z;5284
Dal YP;2017-10-13T17:21:00.000Z;5432
Dal YP;2017-10-13T17:22:00.000Z;5982
Dal YP;2017-10-13T17:23:00.000Z;5679
Dal YP;2017-10-13T17:24:00.000Z;5455
Dal YP;2017-10-13T17:25:00.000Z;5639
Dal YP;2017-10-13T17:26:00.000Z;5312
Dal YP;2017-10-13T17:27:00.000Z;5002
Dal YP;2017-10-13T17:28:00.000Z;4975
Dal YP;2017-10-13T17:29:00.000Z;4877
Dal YP;2017-10-13T17:30:00.000Z;6935
Dal YP;2017-10-13T17:31:00.000Z;6564
Dal YP;2017-10-13T17:32:00.000Z;6815
Dal YP;2017-10-13T17:33:00.000Z;6054
Dal YP;2017-10-13T17:34:00.000Z;5869
Dal YP;2017-10-13T17:35:00.000Z;5109
Dal YP;2017-10-13T17:36:00.000Z;5248
Dal YP;2017-10-13T17:37:00.000Z;5569
Dal YP;2017-10-13T17:38:00.000Z;4948
Dal YP;2017-10-13T17:39:00.000Z;4352
Dal YP;2017-10-13T17:40:00.000Z;4806
Dal YP;2017-10-13T17:41:00.000Z;4740
Dal YP;2017-10-13T17:42:00.000Z;4728
Dal YP;2017-10-13T17:43:00.000Z;4949
Dal YP;2017-10-13T17:44:00.000Z;5414
Dal YP;2017-10-13T17:45:00.000Z;5282
Dal YP;2017-10-13T17:46:00.000Z;4155
Dal YP;2017-10-13T17:47:00.000Z;4870
Dal YP;2017-10-13T17:48:00.000Z;4488
Dal YP;2017-10-13T17:49:00.000Z;4419
Dal YP;2017-10-13T17:50:00.000Z;4390
Dal YP;2017-10-13T17:51:00.000Z;4593
Dal YP;2017-10-13T17:52:00.000Z;4794
Dal YP;2017-10-13T17:53:00.000Z;4584
Dal YP;2017-10-13T17:54:00.000Z;5307
Dal YP;2017-10-13T17:55:00.000Z;4670
Dal YP;2017-10-13T17:56:00.000Z;4430
Dal YP;2017-10-13T17:57:00.000Z;5349
Dal YP;2017-10-13T17:58:00.000Z;4562
Dal YP;2017-10-13T17:59:00.000Z;4571
Dal YP;2017-10-13T18:00:00.000Z;4280
Dal YP;2017-10-13T18:01:00.000Z;4819
Dal YP;2017-10-13T18:02:00.000Z;5539
Dal YP;2017-10-13T18:03:00.000Z;5481
Dal YP;2017-10-13T18:04:00.000Z;4967
Dal YP;2017-10-13T18:05:00.000Z;4781
Dal YP;2017-10-13T18:06:00.000Z;4548
Dal YP;2017-10-13T18:07:00.000Z;5233
Dal YP;2017-10-13T18:08:00.000Z;5466
Dal YP;2017-10-13T18:09:00.000Z;4874
Dal YP;2017-10-13T18:10:00.000Z;5130
Dal YP;2017-10-13T18:11:00.000Z;5489
Dal YP;2017-10-13T18:12:00.000Z;5691
Dal YP;2017-10-13T18:13:00.000Z;5168
Dal YP;2017-10-13T18:14:00.000Z;4905
Dal YP;2017-10-13T18:15:00.000Z;5517
Dal YP;2017-10-13T18:16:00.000Z;4889
Dal YP;2017-10-13T18:17:00.000Z;4826
Dal YP;2017-10-13T18:18:00.000Z;4332
Dal YP;2017-10-13T18:19:00.000Z;4667
Dal YP;2017-10-13T18:20:00.000Z;5089
Dal YP;2017-10-13T18:21:00.000Z;4841
Dal YP;2017-10-13T18:22:00.000Z;5440
Dal YP;2017-10-13T18:23:00.000Z;5381
Dal YP;2017-10-13T18:24:00.000Z;5437
Dal YP;2017-10-13T18:25:00.000Z;5619
Dal YP;2017-10-13T18:26:00.000Z;6137
Dal YP;2017-10-13T18:27:00.000Z;5978
Dal YP;2017-10-13T18:28:00.000Z;5071
Dal YP;2017-10-13T18:29:00.000Z;5300
Dal YP;2017-10-13T18:30:00.000Z;5727
Dal YP;2017-10-13T18:31:00.000Z;5182
Dal YP;2017-10-13T18:32:00.000Z;6040
Dal YP;2017-10-13T18:33:00.000Z;5064
Dal YP;2017-10-13T18:34:00.000Z;5165
Dal YP;2017-10-13T18:35:00.000Z;5232
Dal YP;2017-10-13T18:36:00.000Z;5139
Dal YP;2017-10-13T18:37:00.000Z;5666
Dal YP;2017-10-13T18:38:00.000Z;5748
Dal YP;2017-10-13T18:39:00.000Z;5682
Dal YP;2017-10-13T18:40:00.000Z;5643
Dal YP;2017-10-13T18:41:00.000Z;5216
Dal YP;2017-10-13T18:42:00.000Z;5389
Dal YP;2017-10-13T18:43:00.000Z;4890
Dal YP;2017-10-13T18:45:00.000Z;4796
Dal YP;2017-10-13T18:46:00.000Z;5128
Dal YP;2017-10-13T18:47:00.000Z;5046
Dal YP;2017-10-13T18:48:00.000Z;4761
Dal YP;2017-10-13T18:49:00.000Z;4825
Dal YP;2017-10-13T18:50:00.000Z;4666
Dal YP;2017-10-13T18:51:00.000Z;5126
Dal YP;2017-10-13T18:52:00.000Z;4441
Dal YP;2017-10-13T18:53:00.000Z;5466
Dal YP;2017-10-13T18:54:00.000Z;5103
Dal YP;2017-10-13T18:55:00.000Z;5849
Dal YP;2017-10-13T18:56:00.000Z;5280
Dal YP;2017-10-13T18:57:00.000Z;5420
Dal YP;2017-10-13T18:58:00.000Z;4911
Dal YP;2017-10-13T18:59:00.000Z;4712
Dal YP;2017-10-13T19:00:00.000Z;4702
Dal YP;2017-10-13T19:01:00.000Z;4894
Dal YP;2017-10-13T19:02:00.000Z;5924
Dal YP;2017-10-13T19:03:00.000Z;5907
Dal YP;2017-10-13T19:04:00.000Z;5383
Dal YP;2017-10-13T19:05:00.000Z;5113
Dal YP;2017-10-13T19:06:00.000Z;4799
Dal YP;2017-10-13T19:07:00.000Z;5091
Dal YP;2017-10-13T19:08:00.000Z;5266
Dal YP;2017-10-13T19:09:00.000Z;4347
Dal YP;2017-10-13T19:10:00.000Z;4749
Dal YP;2017-10-13T19:11:00.000Z;4985
Dal YP;2017-10-13T19:12:00.000Z;4218
Dal YP;2017-10-13T19:13:00.000Z;5985
Dal YP;2017-10-13T19:14:00.000Z;5274
Dal YP;2017-10-13T19:15:00.000Z;5191
